date,activity,distance in meters,duration in seconds,notes,event name,created at,updated at
2012-02-22 12:00:00 +0000,swimming,2700.0,3000.0,20x100@1:45 main set,,2012-02-27 13:18:54 +0000,2012-02-27 13:18:54 +0000
2012-02-24 12:00:00 +0000,running,13000.0,3840.0,6x6+4@L4,,2012-02-27 13:22:21 +0000,2012-02-27 13:22:21 +0000
2012-02-25 12:00:00 +0000,cycling,96560.64,12600.0,3(4) hills,,2012-02-27 13:22:52 +0000,2012-02-27 13:22:52 +0000
2012-02-26 12:00:00 +0000,running,18507.456,3629.0,2 laps VW L3,,2012-02-27 13:19:22 +0000,2012-02-27 13:19:22 +0000
2012-02-21 12:00:00 +0000,cycling,10460.736,1500.0,BMA->Chiswick,,2012-02-27 13:19:58 +0000,2012-02-27 13:19:58 +0000
2012-02-23 12:00:00 +0000,cycling,37819.584,5100.0,Commute in,,2012-02-27 13:20:26 +0000,2012-02-27 13:20:26 +0000
2012-02-23 13:00:00 +0000,cycling,37014.912,5400.0,Commute home,,2012-02-27 13:20:52 +0000,2012-02-27 13:20:52 +0000
2013-11-08 12:00:00 +0000,cycling,8000.0,1200.0,local,,2013-11-09 11:12:52 +0000,2013-11-09 11:12:52 +0000
2012-02-28 06:00:00 +0000,cycling,36210.24,4800.0,Commute in,,2012-02-29 10:11:43 +0000,2012-02-29 10:11:43 +0000
2012-02-28 15:00:00 +0000,cycling,6437.376,900.0,Local,,2012-02-29 10:12:22 +0000,2012-02-29 10:12:22 +0000
2012-02-27 12:00:00 +0000,swimming,2300.0,2700.0,6/6/6 (some paddles),,2012-02-29 10:13:06 +0000,2012-02-29 10:13:06 +0000
2013-11-07 08:00:00 +0000,swimming,1500.0,1800.0,200s,,2013-11-09 11:13:17 +0000,2013-11-09 11:13:17 +0000
2013-11-06 16:00:00 +0000,cycling,22300.0,2580.0,Short loop,,2013-11-09 11:14:04 +0000,2013-11-09 11:14:04 +0000
2012-03-02 12:00:00 +0000,running,5149.9008,1680.0,Easy run with 5x1 pickups,,2012-03-03 17:02:09 +0000,2012-03-03 17:02:09 +0000
2012-03-03 12:00:00 +0000,swimming,1200.0,1200.0,Easy swim with drills,,2012-03-03 17:01:25 +0000,2012-03-03 17:01:25 +0000
2012-03-02 12:00:00 +0000,swimming,1300.0,25.0,Quick swim,,2012-03-03 17:02:39 +0000,2012-03-03 17:02:39 +0000
2012-03-01 07:00:00 +0000,cycling,36210.24,4800.0,Commute in,,2012-03-03 17:03:07 +0000,2012-03-03 17:03:07 +0000
2012-03-01 12:00:00 +0000,cycling,10460.736,1500.0,BMA->Chiswick,,2012-03-03 17:03:38 +0000,2012-03-03 17:03:38 +0000
2012-02-29 12:00:00 +0000,running,11635.5571,3600.0,BMA-Chiswick inc 5x1.5 pickups,,2012-03-03 17:08:01 +0000,2012-03-03 17:08:01 +0000
2012-03-04 12:00:00 +0000,running,7600.0,1560.0,"3/4 of the Saucony 10k, until I fell and DNF'd!",,2012-03-04 17:33:04 +0000,2012-03-04 17:33:04 +0000
2013-11-04 18:00:00 +0000,running,1200.0,480.0,Quick jog,,2013-11-09 11:14:59 +0000,2013-11-09 11:14:59 +0000
2012-03-10 12:00:00 +0000,swimming,1600.0,2400.0,4x400 (inc paddles & kick),,2012-03-10 16:05:40 +0000,2012-03-10 16:05:40 +0000
2012-03-08 12:00:00 +0000,cycling,9656.064,1800.0,Still sore from fall,,2012-03-10 16:06:30 +0000,2012-03-10 16:06:30 +0000
2012-03-11 12:00:00 +0000,swimming,1000.0,1800.0,Mainly kicking and sculling,,2012-03-11 17:51:06 +0000,2012-03-11 17:51:06 +0000
2013-03-20 13:00:00 +0000,swimming,2200.0,2520.0,6/6/6 inc 9 paddles (39:20),,2013-03-20 16:31:03 +0000,2013-03-20 16:31:03 +0000
2013-03-18 12:00:00 +0000,swimming,1200.0,1320.0,Quick swim,,2013-03-20 16:31:24 +0000,2013-03-20 16:31:35 +0000
2013-03-19 16:00:00 +0000,running,11150.0,3600.0,45 tempo as 20 L3 15 SS 10 L4,,2013-03-20 16:32:25 +0000,2013-03-20 16:32:25 +0000
2013-03-17 15:00:00 +0000,running,10000.0,3900.0,Very slow aborted long run. Tired,,2013-03-20 16:33:16 +0000,2013-03-20 16:33:43 +0000
2014-03-02 12:00:00 +0000,running,14100.0,4440.0,L3,,2014-03-03 15:26:04 +0000,2014-03-03 15:26:27 +0000
2014-03-03 12:00:00 +0000,cycling,2000.0,300.0,local,,2014-03-03 15:28:22 +0000,2014-03-03 15:28:22 +0000
2014-03-01 18:00:00 +0000,swimming,2700.0,3600.0,Eton tri swim,,2014-03-03 15:27:47 +0000,2014-03-03 15:27:47 +0000
2014-03-04 12:00:00 +0000,cycling,30700.0,3660.0,"L2/L3, tired",,2014-03-05 12:52:41 +0000,2014-03-05 12:52:41 +0000
2014-02-24 12:00:00 +0000,cycling,1600.0,300.0,Aborted ride (awful weather),,2014-03-05 12:55:58 +0000,2014-03-05 12:55:58 +0000
2014-02-24 18:00:00 +0000,cycling,30000.0,3600.0,Turbo set,,2014-03-05 12:56:35 +0000,2014-03-05 12:56:35 +0000
2012-03-25 12:00:00 +0100,running,21082.4064,5469.0,Fleet Half Marathon,Fleet Half Marathon,2012-03-26 19:06:42 +0100,2012-03-26 19:06:42 +0100
2012-03-20 12:00:00 +0000,cycling,64373.76,9000.0,Commute home - long way,,2012-03-26 19:10:36 +0100,2012-03-26 19:10:36 +0100
2012-03-21 12:00:00 +0000,swimming,1400.0,1800.0,Some paddle work,,2012-03-26 19:11:38 +0100,2012-03-26 19:11:38 +0100
2012-03-15 12:00:00 +0000,running,8046.72,2580.0,Easy run inc 5x1 pickups,,2012-03-26 19:14:51 +0100,2012-03-26 19:14:51 +0100
2012-03-23 12:00:00 +0000,running,8046.72,2550.0,Regents Park loop inc 5x1 pickups,,2012-03-26 19:07:41 +0100,2012-03-26 19:07:41 +0100
2012-03-25 12:00:00 +0100,swimming,1200.0,1800.0,Easy swim,,2012-03-26 19:08:27 +0100,2012-03-26 19:08:27 +0100
2012-03-22 12:00:00 +0000,cycling,10460.736,30.0,BMA->Chiswick,,2012-03-26 19:13:18 +0100,2012-03-26 19:13:18 +0100
2012-03-14 12:00:00 +0000,running,8046.72,2700.0,Easy run,,2012-03-26 19:14:02 +0100,2012-03-26 19:14:02 +0100
2012-03-17 12:00:00 +0000,swimming,1000.0,1500.0,Drills,,2012-03-26 19:16:41 +0100,2012-03-26 19:16:41 +0100
2012-03-17 12:00:00 +0000,cycling,49889.664,7200.0,Quick loop in new forest,,2012-03-26 19:20:41 +0100,2012-03-26 19:20:41 +0100
2012-03-20 12:00:00 +0000,cycling,36210.24,5100.0,Commute in,,2012-03-26 19:09:58 +0100,2012-03-26 19:09:58 +0100
2012-03-21 12:00:00 +0000,running,6035.04,1950.0,Easy run with pickups,,2012-03-26 19:12:21 +0100,2012-03-26 19:12:21 +0100
2012-03-22 12:00:00 +0000,cycling,10460.736,30.0,Chiswick->BMA,,2012-03-26 19:12:51 +0100,2012-03-26 19:12:51 +0100
2012-03-18 12:00:00 +0000,swimming,1500.0,35.0,Mixed set,,2012-03-26 19:22:04 +0100,2012-03-26 19:22:04 +0100
2012-03-16 12:00:00 +0000,swimming,2300.0,2700.0,6/6/6,,2012-03-26 19:15:58 +0100,2012-03-26 19:15:58 +0100
2012-03-18 12:00:00 +0000,cycling,96560.64,12600.0,New Forest ride with Eton Tri,,2012-03-26 19:21:26 +0100,2012-03-26 19:21:26 +0100
2012-03-17 12:00:00 +0000,running,14484.096,5100.0,Part of New Forest him course,,2012-03-26 19:22:45 +0100,2012-03-26 19:22:45 +0100
2013-05-08 17:00:00 +0100,running,8000.0,3060.0,Slow run with buggy,,2013-05-10 10:50:23 +0100,2013-05-10 10:50:23 +0100
2013-05-10 07:00:00 +0100,swimming,2200.0,2700.0,6/6/6 (9 paddles),,2013-05-10 10:51:32 +0100,2013-05-10 10:51:32 +0100
2012-03-29 12:00:00 +0100,cycling,37014.912,5100.0,Commute in,,2012-04-02 11:01:02 +0100,2012-04-02 11:01:02 +0100
2012-03-27 12:00:00 +0100,swimming,1500.0,1800.0,5x300 inc 2x300 paddles,,2012-04-02 11:03:17 +0100,2012-04-02 11:03:17 +0100
2012-03-30 12:00:00 +0100,running,11500.0,3540.0,VW loop (backwards). Struggled towards end,,2012-04-02 11:04:26 +0100,2012-04-02 11:04:26 +0100
2012-04-01 12:00:00 +0100,running,7242.048,2520.0,"Attempted long run, felt terrible (bike crash)",,2012-04-02 10:59:02 +0100,2012-04-02 10:59:02 +0100
2012-03-28 12:00:00 +0100,cycling,10460.736,1800.0,Chiswick->BMA,,2012-04-02 11:02:16 +0100,2012-04-02 11:02:16 +0100
2012-03-28 12:00:00 +0100,cycling,13679.424,2400.0,BMA->chiswick (longer way),,2012-04-02 11:02:45 +0100,2012-04-02 11:02:45 +0100
2012-03-31 12:00:00 +0100,cycling,39750.7968,5400.0,First ride on TT bike this year. Body still a state post fleet & bike crash,,2012-04-02 10:59:58 +0100,2012-04-02 10:59:58 +0100
2012-04-01 12:00:00 +0100,swimming,750.0,1200.0,Sore from bike crash - some drills,,2012-04-02 11:00:32 +0100,2012-04-02 11:00:32 +0100
2012-03-29 12:00:00 +0100,cycling,6437.376,900.0,On way home - knocked off bike!,,2012-04-02 11:01:37 +0100,2012-04-02 11:01:37 +0100
2012-03-27 12:00:00 +0100,cycling,8046.72,1200.0,local,,2012-04-02 11:03:42 +0100,2012-04-02 11:03:42 +0100
2012-04-08 12:00:00 +0100,swimming,2300.0,3600.0,6/6/6 inc. 900 paddles,,2012-04-09 13:06:00 +0100,2012-04-09 13:06:00 +0100
2012-04-06 12:00:00 +0100,cycling,59545.728,5400.0,25m TT (1:06:30),,2012-04-09 13:05:36 +0100,2012-04-09 13:05:36 +0100
2012-04-08 12:00:00 +0100,running,10000.0,2374.0,Bushy Park 10k,Bushy Park 10k,2012-04-09 13:06:30 +0100,2012-04-09 13:06:30 +0100
2012-04-05 12:00:00 +0100,cycling,22530.816,3300.0,Around London,,2012-04-09 13:13:22 +0100,2012-04-09 13:13:22 +0100
2012-04-04 12:00:00 +0100,running,10460.736,3000.0,Chiswick -> BMA,,2012-04-09 13:14:08 +0100,2012-04-09 13:14:08 +0100
2012-04-03 12:00:00 +0100,cycling,10460.736,1800.0,Chiswick->BMA,,2012-04-09 13:14:34 +0100,2012-04-09 13:14:34 +0100
2012-04-05 12:00:00 +0100,swimming,1000.0,1140.0,Quick swim,,2012-04-09 13:07:11 +0100,2012-04-09 13:07:11 +0100
2012-04-03 12:00:00 +0100,cycling,36210.24,5400.0,Commute home,,2012-04-09 13:15:00 +0100,2012-04-09 13:15:00 +0100
2012-04-14 12:00:00 +0100,running,14886.432,5100.0,Legs felt heavy,,2012-04-14 12:22:53 +0100,2012-04-14 12:22:53 +0100
2012-04-12 12:00:00 +0100,cycling,72420.48,10800.0,Commute home + 10mTT ,,2012-04-14 12:39:36 +0100,2012-04-14 12:39:36 +0100
2012-04-10 12:00:00 +0100,cycling,8046.72,1200.0,local,,2012-04-14 12:41:33 +0100,2012-04-14 12:41:33 +0100
2012-04-11 12:00:00 +0100,swimming,1200.0,1500.0,2/4/4/2 inc 400TT (6:35),,2012-04-14 12:42:12 +0100,2012-04-14 12:42:12 +0100
2012-04-13 12:00:00 +0100,swimming,2300.0,3000.0,6/6/6 inc 900 paddles,,2012-04-14 12:42:42 +0100,2012-04-14 12:42:42 +0100
2012-04-13 12:00:00 +0100,running,12070.08,4200.0,VW loop - very heavy legs,,2012-04-14 12:38:19 +0100,2012-04-14 12:38:19 +0100
2012-04-12 12:00:00 +0100,cycling,10460.736,1500.0,Chiswick->BMA,,2012-04-14 12:40:07 +0100,2012-04-14 12:40:07 +0100
2012-04-10 12:00:00 +0100,cycling,37014.912,4800.0,Commute in,,2012-04-14 12:40:54 +0100,2012-04-14 12:40:54 +0100
2012-04-15 12:00:00 +0100,cycling,84973.3632,10920.0,club run,,2012-04-16 12:55:54 +0100,2012-04-16 12:55:54 +0100
2012-04-15 12:00:00 +0100,running,2574.9504,840.0,Brick run,,2012-04-16 12:57:11 +0100,2012-04-16 12:57:11 +0100
2012-04-20 12:00:00 +0100,cycling,36210.24,4800.0,Commute in,,2012-04-21 12:15:59 +0100,2012-04-21 12:15:59 +0100
2012-04-20 12:00:00 +0100,cycling,36210.24,5400.0,Commute home,,2012-04-21 12:16:18 +0100,2012-04-21 12:16:18 +0100
2012-04-17 12:00:00 +0100,cycling,10460.736,1500.0,BMA->Chiswick,,2012-04-21 12:17:55 +0100,2012-04-21 12:17:55 +0100
2012-04-18 12:00:00 +0100,swimming,1800.0,1500.0,"Quick swim (6x200,6x100)",,2012-04-21 12:18:27 +0100,2012-04-21 12:18:27 +0100
2012-04-21 12:00:00 +0100,running,8207.6544,2430.0,"Quick blast, felt quite good",,2012-04-21 12:15:26 +0100,2012-04-21 12:15:26 +0100
2012-04-19 12:00:00 +0100,running,12070.08,3480.0,VW loop,,2012-04-21 12:16:46 +0100,2012-04-21 12:16:46 +0100
2012-04-18 12:00:00 +0100,running,5230.368,1680.0,Short run,,2012-04-21 12:18:52 +0100,2012-04-21 12:18:52 +0100
2012-04-17 12:00:00 +0100,cycling,36210.24,5100.0,Commute in,,2012-04-21 12:17:20 +0100,2012-04-21 12:17:20 +0100
2012-04-22 12:00:00 +0100,cycling,151278.336,19800.0,Sandown sportive (Gold),,2012-04-23 09:36:20 +0100,2012-04-23 09:36:20 +0100
2012-04-21 12:00:00 +0100,swimming,4000.0,4740.0,"4k straight. kms: 19:40, 19:40, 19:40, 20:00, felt slightly rough during last km!",,2012-04-23 09:37:37 +0100,2012-04-23 09:37:37 +0100
2012-04-24 12:00:00 +0100,cycling,37014.912,5100.0,Commute in,,2012-04-26 14:53:03 +0100,2012-04-26 14:53:03 +0100
2012-04-23 12:00:00 +0100,swimming,1200.0,1800.0,Drills,,2012-04-26 14:54:27 +0100,2012-04-26 14:54:27 +0100
2012-04-25 12:00:00 +0100,swimming,2200.0,2700.0,6/6/6 with 1200 paddles (39m10s),,2012-04-26 14:55:16 +0100,2012-04-26 14:55:16 +0100
2012-04-24 12:00:00 +0100,cycling,8851.392,1200.0,Aborted cycle home,,2012-04-26 14:53:28 +0100,2012-04-26 14:53:28 +0100
2012-04-25 12:00:00 +0100,running,12874.752,4500.0,Very heavy legs,,2012-04-26 14:54:00 +0100,2012-04-26 14:54:00 +0100
2012-04-26 12:00:00 +0100,cycling,10460.736,1800.0,Chiswick->BMA,,2012-04-26 14:59:06 +0100,2012-04-26 14:59:06 +0100
2012-04-27 12:00:00 +0100,running,6115.5072,2220.0,5x1 pickups,,2012-04-27 13:30:03 +0100,2012-04-27 13:30:03 +0100
2012-04-26 12:00:00 +0100,cycling,38624.256,6000.0,Commute home - Fierce headwind!,,2012-04-27 13:31:17 +0100,2012-04-27 13:31:17 +0100
2012-04-28 12:00:00 +0100,swimming,5000.0,5640.0,Swimathon,Swimathon,2012-04-28 19:40:19 +0100,2012-04-28 19:40:19 +0100
2013-03-16 10:00:00 +0000,cycling,58000.0,7410.0,Turbo 30/20/10/20/30 L2/L3/SS/L3/L2,,2013-03-16 14:08:21 +0000,2013-03-16 14:08:21 +0000
2013-03-16 12:00:00 +0000,running,3800.0,1230.0,Brick run L2,,2013-03-16 14:09:05 +0000,2013-03-16 14:09:05 +0000
2012-05-01 12:00:00 +0100,cycling,11265.408,1800.0,Chiswick->BMA,,2012-05-01 12:10:55 +0100,2012-05-01 12:10:55 +0100
2012-04-29 12:00:00 +0100,swimming,750.0,840.0,Thorpe Aquathon swim. 12deg!!,,2012-05-01 12:12:16 +0100,2012-05-01 12:12:16 +0100
2012-04-29 12:00:00 +0100,cycling,48280.32,9000.0,Muddy fun!,,2012-05-01 12:11:43 +0100,2012-05-01 12:11:43 +0100
2012-04-29 12:00:00 +0100,running,5000.0,1134.0,Thorpe Aquathon run. 2nd overall! (of 11 ...),,2012-05-01 12:12:58 +0100,2012-05-01 12:12:58 +0100
2012-04-30 12:00:00 +0100,cycling,14484.096,2700.0,local,,2012-05-01 12:14:01 +0100,2012-05-01 12:14:01 +0100
2012-05-01 12:00:00 +0100,cycling,37014.912,4800.0,Commute home,,2012-05-02 13:01:22 +0100,2012-05-02 13:01:22 +0100
2012-05-02 12:00:00 +0100,cycling,8046.72,1500.0,local,,2012-05-02 13:02:12 +0100,2012-05-02 13:02:12 +0100
2012-05-02 12:00:00 +0100,running,11909.1456,3900.0,L2,,2012-05-02 19:58:13 +0100,2012-05-02 19:58:13 +0100
2013-03-15 08:00:00 +0000,swimming,2200.0,2700.0,2x1k (1 paddles),,2013-03-16 14:10:02 +0000,2013-03-16 14:10:02 +0000
2012-05-05 12:00:00 +0100,swimming,1500.0,2100.0,3x400 inc 400TT (6:40),,2012-05-09 09:36:19 +0100,2012-05-09 09:36:19 +0100
2012-05-03 12:00:00 +0100,cycling,37014.912,4800.0,Commute in,,2012-05-09 09:32:09 +0100,2012-05-09 09:32:09 +0100
2012-05-03 12:00:00 +0100,cycling,10460.736,1800.0,BMA->Chiswick,,2012-05-09 09:32:30 +0100,2012-05-09 09:32:30 +0100
2012-05-04 12:00:00 +0100,swimming,1600.0,2400.0,Lots of paddles,,2012-05-09 09:34:37 +0100,2012-05-09 09:34:37 +0100
2012-05-06 12:00:00 +0100,cycling,56327.04,13500.0,Attempted enduro ... gave up after 3/7 laps with sore back,,2012-05-09 09:31:31 +0100,2012-05-09 09:31:31 +0100
2012-05-04 12:00:00 +0100,running,9656.064,2700.0,L3-4 tempo,,2012-05-09 09:33:28 +0100,2012-05-09 09:33:28 +0100
2012-05-05 12:00:00 +0100,running,19312.128,6900.0,Easy long run. Very wet!,,2012-05-09 09:35:34 +0100,2012-05-09 09:35:34 +0100
2013-05-09 18:00:00 +0100,running,14500.0,4500.0,Treadmill run tempo,,2013-05-10 10:51:03 +0100,2013-05-10 10:51:03 +0100
2012-05-13 12:00:00 +0100,running,3283.0618,900.0,Brick run (felt good),,2012-05-13 19:31:09 +0100,2012-05-13 19:31:09 +0100
2012-05-12 12:00:00 +0100,cycling,125000.0,17100.0,7 hills,,2012-05-13 19:42:48 +0100,2012-05-13 19:42:48 +0100
2012-05-13 12:00:00 +0100,swimming,1500.0,2100.0,15x100 inc paddles & flippers,,2012-05-13 19:44:46 +0100,2012-05-13 19:44:46 +0100
2012-05-11 12:00:00 +0100,running,12070.08,3960.0,4 runs to train etc,,2012-05-13 19:47:59 +0100,2012-05-13 19:47:59 +0100
2012-05-12 12:00:00 +0100,swimming,3000.0,4200.0,eton tri. main set 400/2x200/6x100/12x50 all with paddles,,2012-05-13 19:46:47 +0100,2012-05-13 19:46:47 +0100
2012-05-10 12:00:00 +0100,cycling,37014.912,4920.0,Commute in,,2012-05-13 19:56:48 +0100,2012-05-13 19:56:48 +0100
2012-05-13 12:00:00 +0100,cycling,83203.0848,10800.0,H&DW club ride,,2012-05-13 19:30:25 +0100,2012-05-13 19:30:25 +0100
2012-05-10 12:00:00 +0100,cycling,36210.24,5520.0,Commute home,,2012-05-13 19:57:31 +0100,2012-05-13 19:57:31 +0100
2012-05-09 12:00:00 +0100,cycling,9656.064,1500.0,local,,2012-05-13 20:01:39 +0100,2012-05-13 20:01:39 +0100
2012-05-14 12:00:00 +0100,cycling,9656.064,1800.0,Local,,2012-05-15 10:39:47 +0100,2012-05-15 10:39:47 +0100
2012-05-15 05:00:00 +0100,cycling,36210.24,5100.0,Commute in - WET!,,2012-05-15 10:39:16 +0100,2012-05-15 10:39:16 +0100
2013-03-13 13:00:00 +0000,swimming,2300.0,2700.0,6/6/6 (9 paddles),,2013-03-16 14:10:47 +0000,2013-03-16 14:10:47 +0000
2013-03-15 13:00:00 +0000,running,8800.0,2760.0,30m L3,,2013-03-16 14:14:34 +0000,2013-03-16 14:14:34 +0000
2012-05-19 12:00:00 +0100,running,9250.0,2700.0,30m L3 (6.4k) - sore calf,,2012-05-20 21:42:04 +0100,2012-05-20 21:42:04 +0100
2012-05-17 12:00:00 +0100,cycling,35405.568,4800.0,Commute in,,2012-05-20 21:43:46 +0100,2012-05-20 21:43:46 +0100
2012-05-20 12:00:00 +0100,cycling,60000.0,7200.0,Inc 25m TT (1:08:12),,2012-05-20 21:40:14 +0100,2012-05-20 21:40:14 +0100
2012-05-19 12:00:00 +0100,cycling,31382.208,3605.0,Easy ride on TT,,2012-05-20 21:40:54 +0100,2012-05-20 21:40:54 +0100
2012-05-19 12:00:00 +0100,swimming,1800.0,2400.0,Mixed set inc 400 TT (6:52),,2012-05-20 21:42:27 +0100,2012-05-20 21:42:27 +0100
2012-05-17 12:00:00 +0100,cycling,35405.568,5100.0,Commute home,,2012-05-20 21:44:01 +0100,2012-05-20 21:44:01 +0100
2012-05-18 12:00:00 +0100,running,16898.112,5400.0,Evening long run,,2012-05-20 21:45:57 +0100,2012-05-20 21:45:57 +0100
2012-05-18 12:00:00 +0100,swimming,2300.0,2700.0,6/6/6 (9 paddles) 39:20,,2012-05-20 21:43:27 +0100,2012-05-20 21:43:27 +0100
2012-05-15 12:00:00 +0100,cycling,6437.376,900.0,local,,2012-05-20 21:44:37 +0100,2012-05-20 21:44:37 +0100
2012-05-16 12:00:00 +0100,running,13679.424,4800.0,4x short runs inc L3,,2012-05-20 21:45:19 +0100,2012-05-20 21:45:19 +0100
2012-05-22 05:00:00 +0100,cycling,38624.256,5100.0,Commute in,,2012-05-22 09:27:03 +0100,2012-05-22 09:27:03 +0100
2012-05-21 12:00:00 +0100,swimming,1650.0,2400.0,3x550,,2012-05-22 09:27:38 +0100,2012-05-22 09:27:38 +0100
2012-05-21 12:00:00 +0100,cycling,9656.064,1800.0,local,,2012-05-22 09:27:57 +0100,2012-05-22 09:27:57 +0100
2013-03-14 12:00:00 +0000,cycling,13000.0,2400.0,local,,2013-03-16 14:15:01 +0000,2013-03-16 14:15:01 +0000
2012-05-22 12:00:00 +0100,cycling,48280.32,6240.0,commute home (long way),,2012-05-25 13:24:27 +0100,2012-05-25 13:24:27 +0100
2012-05-25 12:00:00 +0100,cycling,33500.0,3900.0,Quick blast - beautiful day (bit windy),,2012-05-25 12:20:32 +0100,2012-05-25 12:20:32 +0100
2012-05-24 12:00:00 +0100,running,5000.0,1620.0,Quick run,,2012-05-25 13:25:11 +0100,2012-05-25 13:25:11 +0100
2013-03-15 12:00:00 +0000,cycling,32000.0,6000.0,local,,2013-03-16 14:16:34 +0000,2013-03-16 14:16:34 +0000
2013-03-12 12:00:00 +0000,cycling,15000.0,3360.0,Easy MTB,,2013-03-16 14:17:40 +0000,2013-03-16 14:17:40 +0000
2012-05-27 12:00:00 +0100,cycling,99000.0,11580.0,"4 hills. Perfect weather, Felt good",,2012-05-28 09:17:58 +0100,2012-05-28 09:17:58 +0100
2012-05-27 12:00:00 +0100,swimming,1500.0,1800.0,7x200 inc paddles,,2012-05-28 09:18:27 +0100,2012-05-28 09:18:27 +0100
2012-05-28 06:00:00 +0100,cycling,35405.568,5400.0,Commute in (easy),,2012-05-28 09:19:54 +0100,2012-05-28 09:19:54 +0100
2012-05-26 12:00:00 +0100,running,8046.72,2700.0,L3 (should have been L4),,2012-05-28 09:19:01 +0100,2012-05-28 09:19:01 +0100
2012-05-28 12:00:00 +0100,cycling,35405.568,5100.0,Commute home (headwind),,2012-05-29 22:02:22 +0100,2012-05-29 22:02:22 +0100
2012-05-30 12:00:00 +0100,running,11587.2768,3600.0,VW loop + extra,,2012-05-31 16:43:44 +0100,2012-05-31 16:43:44 +0100
2012-05-31 12:00:00 +0100,swimming,1200.0,1800.0,Drills,,2012-05-31 16:43:12 +0100,2012-05-31 16:43:12 +0100
2012-05-31 12:00:00 +0100,cycling,32200.0,3600.0,Quick blast,,2012-05-31 16:42:57 +0100,2012-05-31 16:42:57 +0100
2012-06-03 12:00:00 +0100,swimming,750.0,907.0,"Thorpe Aquathon swim (inc T1, no wetsuit)",,2012-06-04 11:12:05 +0100,2012-06-04 11:12:05 +0100
2012-06-03 12:00:00 +0100,running,5000.0,1102.0,Thorpe aquathon run - 8th overall (33:29),Thorpe Aquathon run,2012-06-04 11:12:55 +0100,2012-06-04 11:12:55 +0100
2012-06-01 12:00:00 +0100,cycling,25105.7664,2820.0,Quick loop,,2012-06-04 11:15:23 +0100,2012-06-04 11:15:23 +0100
2012-06-03 12:00:00 +0100,cycling,54717.696,6840.0,Wet! some with Alex,,2012-06-04 11:11:18 +0100,2012-06-04 11:11:18 +0100
2012-06-02 12:00:00 +0100,cycling,35566.5024,4260.0,L2-3,,2012-06-04 11:14:06 +0100,2012-06-04 11:14:06 +0100
2012-06-01 12:00:00 +0100,running,5000.0,1680.0,short loop easy,,2012-06-04 11:16:50 +0100,2012-06-04 11:16:50 +0100
2012-06-05 12:00:00 +0100,cycling,78500.0,9720.0,Marlow etc,,2012-06-05 13:22:35 +0100,2012-06-05 13:22:35 +0100
2012-06-06 06:00:00 +0100,cycling,36210.24,5100.0,Commute in,,2012-06-06 09:39:15 +0100,2012-06-06 09:39:15 +0100
2012-06-11 12:00:00 +0100,swimming,2150.0,2400.0,6/6/6 (9 paddles),,2012-06-11 16:49:41 +0100,2012-06-11 16:49:41 +0100
2012-06-10 12:00:00 +0100,swimming,1400.0,1560.0,OW swim (no wetsuit),,2012-06-11 16:50:42 +0100,2012-06-11 16:50:42 +0100
2012-06-09 12:00:00 +0100,swimming,2000.0,2280.0,2x800 + cooldown,,2012-06-11 16:53:52 +0100,2012-06-11 16:53:52 +0100
2012-06-10 12:00:00 +0100,cycling,15500.0,1830.0,Thorpe lake and back,,2012-06-11 16:50:17 +0100,2012-06-11 16:50:17 +0100
2012-06-10 12:00:00 +0100,cycling,104124.5568,13800.0,4 hills with Dan/Mike/Fiona & co,,2012-06-11 16:52:13 +0100,2012-06-11 16:52:13 +0100
2012-06-09 12:00:00 +0100,running,5632.704,1920.0,Easy run,,2012-06-11 16:52:41 +0100,2012-06-11 16:52:41 +0100
2012-06-08 12:00:00 +0100,swimming,2400.0,3000.0,6/6/6 (9 paddles) ,,2012-06-11 16:54:22 +0100,2012-06-11 16:54:22 +0100
2012-06-07 12:00:00 +0100,cycling,35405.568,4800.0,Commute in,,2012-06-11 16:55:02 +0100,2012-06-11 16:55:02 +0100
2012-06-07 12:00:00 +0100,cycling,36210.24,5400.0,"Commute home, headwind",,2012-06-11 16:55:24 +0100,2012-06-11 16:55:24 +0100
2012-06-06 12:00:00 +0100,cycling,36210.24,5100.0,Commute home,,2012-06-11 16:54:45 +0100,2012-06-11 16:54:45 +0100
2012-06-08 12:00:00 +0100,running,11265.408,3300.0,VW loop with Jon Deane,,2012-06-11 16:53:04 +0100,2012-06-11 16:53:04 +0100
2012-06-12 12:00:00 +0100,cycling,35405.568,4800.0,Commute home (tailwind),,2012-06-13 13:39:20 +0100,2012-06-13 13:39:20 +0100
2012-06-12 12:00:00 +0100,cycling,35405.568,5400.0,Commute in (headwind),,2012-06-13 13:39:01 +0100,2012-06-13 13:39:01 +0100
2012-02-07 12:00:00 +0000,cycling,36210.24,3630.0,"Commute in. Headwind, wet, cold",,2012-02-08 10:56:58 +0000,2012-02-08 10:56:58 +0000
2012-02-07 12:00:00 +0000,cycling,37014.912,3630.0,Commute home,,2012-02-08 10:57:37 +0000,2012-02-08 10:57:37 +0000
2012-02-04 12:00:00 +0000,running,17702.784,5460.0,L2 run in Windsor Park. Off road and hilly,,2012-02-08 10:58:51 +0000,2012-02-08 10:58:51 +0000
